Name,Code
Xã Tứ Yên,08851
Xã Đức Bác,08854
Xã Cao Phong,08860
Phường Vũ Ninh,09163
Phường Đáp Cầu,09166
Phường Thị Cầu,09169
Phường Kinh Bắc,09172
Phường Vệ An,09175
Phường Tiền An,09178
Phường Đại Phúc,09181
Phường Ninh Xá,09184
Phường Suối Hoa,09187
Phường Võ Cường,09190
Xã Hòa Long,09214
Phường Vạn An,09226
Phường Khúc Xuyên,09235
Phường Phong Khê,09244
Xã Kim Chân,09256
Phường Vân Dương,09271
Xã Nam Sơn,09286
Phường Khắc Niệm,09325
Phường Hạp Lĩnh,09331
Thị trấn Chờ,09193
Xã Dũng Liệt,09196
Xã Tam Đa,09199
Xã Tam Giang,09202
Xã Yên Trung,09205
Xã Thụy Hòa,09208
Xã Hòa Tiến,09211
Xã Đông Tiến,09217
Xã Yên Phụ,09220
Xã Trung Nghĩa,09223
Xã Đông Phong,09229
Xã Long Châu,09232
Xã Văn Môn,09238
Xã Đông Thọ,09241
Thị trấn Phố Mới,09247
Xã Việt Thống,09250
Xã Đại Xuân,09253
Xã Nhân Hòa,09259
Xã Bằng An,09262
Xã Phương Liễu,09265
Xã Quế Tân,09268
Xã Phù Lương,09274
Xã Phù Lãng,09277
Xã Phượng Mao,09280
Xã Việt Hùng,09283
Xã Ngọc Xá,09289
Xã Châu Phong,09292
Xã Bồng Lai,09295
Xã Cách Bi,09298
Xã Đào Viên,09301
Xã Yên Giả,09304
Xã Mộ Đạo,09307
Xã Đức Long,09310
Xã Chi Lăng,09313
Xã Hán Quảng,09316
Thị trấn Lim,09319
Xã Phú Lâm,09322
Xã Nội Duệ,09328
Xã Liên Bão,09334
Xã Hiên Vân,09337
Xã Hoàn Sơn,09340
Xã Lạc Vệ,09343
Xã Việt Đoàn,09346
Xã Phật Tích,09349
Xã Tân Chi,09352
Xã Đại Đồng,09355
Xã Tri Phương,09358
Xã Minh Đạo,09361
Xã Cảnh Hưng,09364
Phường Đông Ngàn,09367
Xã Tam Sơn,09370
Xã Hương Mạc,09373
Xã Tương Giang,09376
Xã Phù Khê,09379
Phường Đồng Kỵ,09382
Phường Trang Hạ,09383
Phường Đồng Nguyên,09385
Phường Châu Khê,09388
Phường Tân Hồng,09391
Phường Đình Bảng,09394
Xã Phù Chẩn,09397
Thị trấn Hồ,09400
Xã Hoài Thượng,09403
Xã Đại Đồng Thành,09406
Xã Mão Điền,09409
Xã Song Hồ,09412
Xã Đình Tổ,09415
Xã An Bình,09418
Xã Trí Quả,09421
Xã Gia Đông,09424
Xã Thanh Khương,09427
Xã Trạm Lộ,09430
Xã Xuân Lâm,09433
Xã Hà Mãn,09436
Xã Ngũ Thái,09439
Xã Nguyệt Đức,09442
Xã Ninh Xá,09445
Xã Nghĩa Đạo,09448
Xã Song Liễu,09451
Thị trấn Gia Bình,09454
Xã Vạn Ninh,09457
Xã Thái Bảo,09460
Xã Giang Sơn,09463
Xã Cao Đức,09466
Xã Đại Lai,09469
Xã Song Giang,09472
Xã Bình Dương,09475
Xã Lãng Ngâm,09478
Xã Nhân Thắng,09481
Xã Xuân Lai,09484
Xã Đông Cứu,09487
Xã Đại Bái,09490
Xã Quỳnh Phú,09493
Thị trấn Thứa,09496
Xã An Thịnh,09499
Xã Trung Kênh,09502
Xã Phú Hòa,09505
Xã Mỹ Hương,09508
Xã Tân Lãng,09511
Xã Quảng Phú,09514
Xã Trừng Xá,09517
Xã Lai Hạ,09520
Xã Trung Chính,09523
Xã Minh Tân,09526
Xã Bình Định,09529
Xã Phú Lương,09532
Xã Lâm Thao,09535
Phường Cẩm Thượng,10507
Phường Bình Hàn,10510
Phường Ngọc Châu,10513
Phường Nhị Châu,10514
Phường Quang Trung,10516
Phường Nguyễn Trãi,10519
Phường Phạm Ngũ Lão,10522
Phường Trần Hưng Đạo,10525
Phường Trần Phú,10528
Phường Thanh Bình,10531
Phường Tân Bình,10532
Phường Lê Thanh Nghị,10534
Phường Hải Tân,10537
Phường Tứ Minh,10540
Phường Việt Hoà,10543
Phường Ái Quốc,10660
Xã An Châu,10663
Xã Thượng Đạt,10669
Xã Nam Đồng,10672
Phường Thạch Khôi,11002
Xã Tân Hưng,11011
Phường Phả Lại,10546
Phường Sao Đỏ,10549
Phường Bến Tắm,10552
Xã Hoàng Hoa Thám,10555
Xã Bắc An,10558
Xã Hưng Đạo,10561
Xã Lê Lợi,10564
Xã Hoàng Tiến,10567
Phường Cộng Hoà,10570
Phường Hoàng Tân,10573
Xã Cổ Thành,10576
Phường Văn An,10579
Phường Chí Minh,10582
Xã Văn Đức,10585
Phường Thái Học,10588
Xã Nhân Huệ,10591
Xã An Lạc,10594
Xã Kênh Giang,10597
Xã Đồng Lạc,10600
Xã Tân Dân,10603
Thị trấn Nam Sách,10606
Xã Nam Hưng,10609
Xã Nam Tân,10612
Xã Hợp Tiến,10615
Xã Hiệp Cát,10618
Xã Thanh Quang,10621
Xã Quốc Tuấn,10624
Xã Nam Chính,10627
Xã An Bình,10630
Xã Nam Trung,10633
Xã An Sơn,10636
Xã Cộng Hòa,10639
Xã Thái Tân,10642
Xã An Lâm,10645
Xã Phú Điền,10648
Xã Nam Hồng,10651
Xã Hồng Phong,10654
Xã Đồng Lạc,10657
Xã Minh Tân,10666
Thị trấn Kinh Môn,10675
Xã Bạch Đằng,10678
Xã Thất Hùng,10681
Xã Lê Ninh,10684
Xã Hoành Sơn,10687
Xã Phúc Thành ,10690
Xã Thái Sơn,10693
Xã Duy Tân,10696
Xã Tân Dân,10699
Thị trấn Minh Tân,10702
Xã Quang Trung,10705
Xã Hiệp Hòa,10708
Xã Phạm Mệnh,10711
Thị trấn Phú Thứ,10714
Xã Thăng Long,10717
Xã Lạc Long,10720
Xã An Sinh,10723
Xã Hiệp Sơn,10726
Xã Thượng Quận,10729
Xã An Phụ,10732
Xã Hiệp An,10735
Xã Long Xuyên,10738
Xã Thái Thịnh,10741
Xã Hiến Thành,10744
Xã Minh Hòa,10747
Thị trấn Phú Thái,10750
Xã Lai Vu,10753
Xã Cộng Hòa,10756
Xã Thượng Vũ,10759
Xã Cổ Dũng,10762
Xã Việt Hưng,10765
Xã Tuấn Hưng,10768
Xã Kim Xuyên,10771
Xã Phúc Thành A,10774
Xã Ngũ Phúc,10777
Xã Kim Anh,10780
Xã Kim Lương,10783
Xã Kim Tân,10786
Xã Kim Khê,10789
Xã Kim Đính,10792
Xã Cẩm La,10795
Xã Bình Dân,10798
Xã Tam Kỳ,10801
Xã Đồng Gia,10804
Xã Liên Hòa,10807
Xã Đại Đức,10810
Thị trấn Thanh Hà,10813
Xã Hồng Lạc,10816
Xã Việt Hồng,10819
Xã Quyết Thắng,10822
Xã Tân Việt,10825
Xã Cẩm Chế,10828
Xã Thanh An,10831
Xã Thanh Lang,10834
Xã Tiền Tiến,10837
Xã Tân An,10840
Xã Liên Mạc,10843
Xã Thanh Hải,10846
Xã Thanh Khê,10849
Xã Thanh Xá,10852
Xã Thanh Xuân,10855
Xã An Lương,10858
Xã Thanh Thủy,10861
Xã Phượng Hoàng,10864
Xã Thanh Sơn,10867
Xã Hợp Đức,10870
Xã Trường Thành,10873
Xã Thanh Bính,10876
Xã Thanh Hồng,10879
Xã Thanh Cường,10882
Xã Vĩnh Lập,10885
Thị trấn Cẩm Giàng,10888
Thị trấn Lai Cách,10891
Xã Cẩm Hưng,10894
Xã Cẩm Hoàng,10897
Xã Cẩm Văn,10900
Xã Ngọc Liên,10903
Xã Thạch Lỗi,10906
Xã Cẩm Vũ,10909
Xã Đức Chính,10912
Xã Cẩm Sơn,10915
Xã Cẩm Định,10918
Xã Kim Giang,10921
Xã Lương Điền,10924
Xã Cao An,10927
Xã Tân Trường,10930
Xã Cẩm Phúc,10933
Xã Cẩm Điền,10936
Xã Cẩm Đông,10939
Xã Cẩm Đoài,10942
Thị trấn Kẻ Sặt,10945
Xã Hưng Thịnh,10948
Xã Vĩnh Tuy,10951
Xã Hùng Thắng,10954
Xã Tráng Liệt,10957
Xã Vĩnh Hồng,10960
Xã Long Xuyên,10963
Xã Tân Việt,10966
Xã Thúc Kháng,10969
Xã Tân Hồng,10972
Xã Bình Minh,10975
Xã Hồng Khê,10978
Xã Thái Học,10981
Xã Cổ Bì,10984
Xã Nhân Quyền,10987
Xã Thái Dương,10990
Xã Thái Hòa,10993
Xã Bình Xuyên,10996
Thị trấn Gia Lộc,10999
Xã Liên Hồng,11005
Xã Thống Nhất,11008
Xã Trùng Khánh,11014
Xã Gia Xuyên,11017
Xã Yết Kiêu,11020
Xã Gia Hòa,11023
Xã Phương Hưng,11026
Xã Gia Tân,11029
Xã Tân Tiến,11032
Xã Gia Khánh,11035
Xã Gia Lương,11038
Xã Lê Lợi,11041
Xã Toàn Thắng,11044
Xã Hoàng Diệu,11047
Xã Hồng Hưng,11050
Xã Phạm Trấn,11053
Xã Đoàn Thượng,11056
Xã Thống Kênh,11059
Xã Quang Minh,11062
Xã Đồng Quang,11065
Xã Nhật Tân,11068
Xã Đức Xương,11071
Thị trấn Tứ Kỳ,11074
Xã Ngọc Sơn,11077
Xã Kỳ Sơn,11080
Xã Đại Đồng,11083
Xã Hưng Đạo,11086
Xã Ngọc Kỳ,11089
Xã Bình Lăng,11092
Xã Tứ Xuyên,11095
Xã Tái Sơn,11098
Xã Quang Phục,11101
Xã Đông Kỳ,11104
Xã Tây Kỳ,11107
Xã Dân Chủ,11110
Xã Tân Kỳ,11113
Xã Quang Khải,11116
Xã Đại Hợp,11119
Xã Quảng Nghiệp,11122
Xã An Thanh,11125
Xã Minh Đức,11128
Xã Văn Tố,11131
Xã Quang Trung,11134
Xã Phượng Kỳ,11137
Xã Cộng Lạc,11140
Xã Tiên Động,11143
Xã Nguyên Giáp,11146
Xã Hà Kỳ,11149
Xã Hà Thanh,11152
Thị trấn Ninh Giang,11155
Xã Quyết Thắng,11158
Xã Ứng Hoè,11161
Xã Nghĩa An,11164
Xã Hồng Đức,11167
Xã Ninh Hòa,11170
Xã An Đức,11173
Xã Vạn Phúc,11176
Xã Tân Hương,11179
Xã Ninh Thành,11182
Xã Vĩnh Hòa,11185
Xã Đông Xuyên,11188
Xã Hoàng Hanh,11191
Xã Quang Hưng,11194
Xã Tân Phong,11197
Xã Ninh Hải,11200
Xã Đồng Tâm,11203
Xã Tân Quang,11206
Xã Kiến Quốc,11209
Xã Hồng Thái,11212
Xã Hồng Dụ,11215
Xã Văn Hội,11218
Xã Hưng Thái,11221
Xã Hồng Phong,11224
Xã Hiệp Lực,11227
Xã Hồng Phúc,11230
Xã Hưng Long,11233
Xã Văn Giang,11236
Thị trấn Thanh Miện,11239
Xã Thanh Tùng,11242
Xã Phạm Kha,11245
Xã Ngô Quyền,11248
Xã Đoàn Tùng,11251
Xã Hồng Quang,11254
Xã Tân Trào,11257
Xã Lam Sơn,11260
Xã Đoàn Kết,11263
Xã Lê Hồng,11266
Xã Tứ Cường,11269
Xã Hùng Sơn,11272
Xã Ngũ Hùng,11275
Xã Cao Thắng,11278
Xã Chi Lăng Bắc,11281
Xã Chi Lăng Nam,11284
Xã Thanh Giang,11287
Xã Diên Hồng,11290
Xã Tiền Phong,11293
Phường Quán Toan,11296
Phường Hùng Vương,11299
Phường Sở Dầu,11302
Phường Thượng Lý,11305
Phường Hạ Lý,11308
Phường Minh Khai,11311
Phường Trại Chuối,11314
Phường Quang Trung,11317
Phường Hoàng Văn Thụ,11320
Phường Phan Bội Châu,11323
Phường Phạm Hồng Thái,11326
Phường Máy Chai,11329
Phường Máy Tơ,11332
Phường Vạn Mỹ,11335
Phường Cầu Tre,11338
Phường Lạc Viên,11341
Phường Lương Khánh Thiện,11344
Phường Gia Viên,11347
Phường Đông Khê,11350
Phường Cầu Đất,11353
Phường Lê Lợi,11356
Phường Đằng Giang,11359
Phường Lạch Tray,11362
Phường Đổng Quốc Bình,11365
Phường Cát Dài,11368
Phường An Biên,11371
Phường Lam Sơn,11374
Phường An Dương,11377
Phường Trần Nguyên Hãn,11380
Phường Hồ Nam,11383
Phường Trại Cau,11386
Phường Dư Hàng,11389
Phường Hàng Kênh,11392
Phường Đông Hải,11395
Phường Niệm Nghĩa,11398
Phường Nghĩa Xá,11401
Phường Dư Hàng Kênh,11404
Phường Kênh Dương,11405
Phường Vĩnh Niệm,11407
Phường Đông Hải 1,11410
Phường Đông Hải 2,11411
Phường Đằng Lâm,11413
Phường Thành Tô,11414
Phường Đằng Hải,11416
Phường Nam Hải,11419
Phường Cát Bi,11422
Phường Tràng Cát,11425
Phường Quán Trữ,11428
Phường Lãm Hà,11429
Phường Đồng Hoà,11431
Phường Bắc Sơn,11434
Phường Nam Sơn,11437
Phường Ngọc Sơn,11440
Phường Trần Thành Ngọ,11443
Phường Văn Đẩu,11446
Phường Phù Liễn,11449
Phường Tràng Minh,11452
Phường Ngọc Xuyên,11455
Phường Ngọc Hải,11458
Phường Vạn Hương,11461
Phường Vạn Sơn,11464
Phường Minh Đức,11465
Phường Bàng La,11467
Phường Hợp Đức,11737
Phường Đa Phúc,11683
Phường Hưng Đạo,11686
Phường Anh Dũng,11689
Phường Hải Thành,11692
Phường Hoà Nghĩa,11707
Phường Tân Thành,11740
Thị trấn Núi Đèo,11470
Thị trấn Minh Đức,11473
Xã Lại Xuân,11476
Xã An Sơn,11479
Xã Kỳ Sơn,11482
Xã Liên Khê,11485
Xã Lưu Kiếm,11488
Xã Lưu Kỳ,11491
Xã Gia Minh,11494
Xã Gia Đức,11497
Xã Minh Tân,11500
Xã Phù Ninh,11503
Xã Quảng Thanh,11506
Xã Chính Mỹ,11509
Xã Kênh Giang,11512
Xã Hợp Thành,11515
Xã Cao Nhân,11518
Xã Mỹ Đồng,11521
Xã Đông Sơn,11524
Xã Hoà Bình,11527
Xã Trung Hà,11530
Xã An Lư,11533
Xã Thuỷ Triều,11536
Xã Ngũ Lão,11539
Xã Phục Lễ,11542
Xã Tam Hưng,11545
Xã Phả Lễ,11548
Xã Lập Lễ,11551
Xã Kiền Bái,11554
Xã Thiên Hương,11557
Xã Thuỷ Sơn,11560
Xã Thuỷ Đường,11563
Xã Hoàng Động,11566
Xã Lâm Động,11569
Xã Hoa Động,11572
Xã Tân Dương,11575
Xã Dương Quan,11578
Thị trấn An Dương,11581
Xã Lê Thiện,11584
Xã Đại Bản,11587
Xã An Hoà,11590
Xã Hồng Phong,11593
Xã Tân Tiến,11596
Xã An Hưng,11599
Xã An Hồng,11602
Xã Bắc Sơn,11605
Xã Nam Sơn,11608
Xã Lê Lợi,11611
Xã Đặng Cương,11614
Xã Đồng Thái,11617
Xã Quốc Tuấn,11620
Xã An Đồng,11623
Xã Hồng Thái,11626
Thị trấn An Lão,11629
Xã Bát Trang,11632
Xã Trường Thọ,11635
Xã Trường Thành,11638
Xã An Tiến,11641
Xã Quang Hưng,11644
Xã Quang Trung,11647
Xã Quốc Tuấn,11650
Xã An Thắng,11653
Thị trấn Trường Sơn,11656
Xã Tân Dân,11659
Xã Thái Sơn,11662
Xã Tân Viên,11665
Xã Mỹ Đức,11668
Xã Chiến Thắng,11671
Xã An Thọ,11674
Xã An Thái,11677
Thị trấn Núi Đối,11680
Xã Đông Phương,11695
Xã Thuận Thiên,11698
Xã Hữu Bằng,11701
Xã Đại Đồng,11704
Xã Ngũ Phúc,11710
Xã Kiến Quốc,11713
Xã Du Lễ,11716
Xã Thuỵ Hương,11719
Xã Thanh Sơn,11722
Xã Minh Tân,11725
Xã Đại Hà,11728
Xã Ngũ Đoan,11731
Xã Tân Phong,11734
Xã Tân Trào,11743
Xã Đoàn Xá,11746
Xã Tú Sơn,11749
Xã Đại Hợp,11752
Thị trấn Tiên Lãng,11755
Xã Đại Thắng,11758
Xã Tiên Cường,11761
Xã Tự Cường,11764
Xã Tiên Tiến,11767
Xã Quyết Tiến,11770
Xã Khởi Nghĩa,11773
Xã Tiên Thanh,11776
Xã Cấp Tiến,11779
Xã Kiến Thiết,11782
Xã Đoàn Lập,11785
Xã Bạch Đằng,11788
Xã Quang Phục,11791
Xã Toàn Thắng,11794
Xã Tiên Thắng,11797
Xã Tiên Minh,11800
Xã Bắc Hưng,11803
Xã Nam Hưng,11806
Xã Hùng Thắng,11809
Xã Tây Hưng,11812
Xã Đông Hưng,11815
Xã Tiên Hưng,11818
Xã Vinh Quang,11821
Thị trấn Vĩnh Bảo,11824
Xã Dũng Tiến,11827
Xã Giang Biên,11830
Xã Thắng Thuỷ,11833
Xã Trung Lập,11836
Xã Việt Tiến,11839
Xã Vĩnh An,11842
Xã Vĩnh Long,11845
Xã Hiệp Hoà,11848
Xã Hùng Tiến,11851
Xã An Hoà,11854
Xã Tân Hưng,11857
Xã Tân Liên,11860
Xã Nhân Hoà,11863
Xã Tam Đa,11866
Xã Hưng Nhân,11869
Xã Vinh Quang,11872
Xã Đồng Minh,11875
Xã Thanh Lương,11878
Xã Liên Am,11881
Xã Lý Học,11884
Xã Tam Cường,11887
Xã Hoà Bình,11890
Xã Tiền Phong,11893
Xã Vĩnh Phong,11896
Xã Cộng Hiền,11899
Xã Cao Minh,11902
Xã Cổ Am,11905
Xã Vĩnh Tiến,11908
Xã Trấn Dương,11911
Thị trấn Cát Bà,11914
Thị trấn Cát Hải,11917
Xã Nghĩa Lộ,11920
Xã Đồng Bài,11923
Xã Hoàng Châu,11926
Xã Văn Phong,11929
Xã Phù Long,11932
Xã Gia Luận,11935
Xã Hiền Hào,11938
Xã Trân Châu,11941
Xã Việt Hải,11944
Xã Xuân Đám,11947
Phường Lam Sơn,11950
Phường Hiến Nam,11953
Phường An Tảo,11956
Phường Lê Lợi,11959
Phường Minh Khai,11962
Phường Quang Trung,11965
Phường Hồng Châu,11968
Xã Trung Nghĩa,11971
Xã Liên Phương,11974
Xã Hồng Nam,11977
Xã Quảng Châu,11980
Xã Bảo Khê,11983
Xã Phú Cường,12331
Xã Hùng Cường,12334
Xã Phương Chiểu,12382
Xã Tân Hưng,12385
Xã Hoàng Hanh,12388
Thị trấn Như Quỳnh,11986
Xã Lạc Đạo,11989
Xã Chỉ Đạo,11992
Xã Đại Đồng,11995
Xã Việt Hưng,11998
Xã Tân Quang,12001
Xã Đình Dù,12004
Xã Minh Hải,12007
Xã Lương Tài,12010
Xã Trưng Trắc,12013
Xã Lạc Hồng,12016
Thị trấn Văn Giang,12019
Xã Xuân Quan,12022
Xã Cửu Cao,12025
Xã Phụng Công,12028
Xã Nghĩa Trụ,12031
Xã Long Hưng,12034
Xã Vĩnh Khúc,12037
Xã Liên Nghĩa,12040
Xã Tân Tiến,12043
Xã Thắng Lợi,12046
Xã Mễ Sở,12049
Thị trấn Yên Mỹ,12052
Xã Giai Phạm,12055
Xã Nghĩa Hiệp,12058
Xã Đồng Than,12061
Xã Ngọc Long,12064
Xã Liêu Xá,12067
Xã Hoàn Long,12070
Xã Tân Lập,12073
Xã Thanh Long,12076
Xã Yên Phú,12079
Xã Việt Cường,12082
Xã Trung Hòa,12085
Xã Yên Hòa,12088
Xã Minh Châu,12091
Xã Trung Hưng,12094
Xã Lý Thường Kiệt,12097
Xã Tân Việt,12100
Thị trấn Bần Yên Nhân,12103
Xã Phan Đình Phùng,12106
Xã Cẩm Xá,12109
Xã Dương Quang,12112
Xã Hòa Phong,12115
Xã Nhân Hòa,12118
Xã Dị Sử,12121
Xã Bạch Sam,12124
Xã Minh Đức,12127
Xã Phùng Chí Kiên,12130
Xã Xuân Dục,12133
Xã Ngọc Lâm,12136
Xã Hưng Long,12139
Thị trấn Ân Thi,12142
Xã Phù Ủng,12145
Xã Bắc Sơn,12148
Xã Bãi Sậy,12151
Xã Đào Dương,12154
Xã Tân Phúc,12157
Xã Vân Du,12160
Xã Quang Vinh,12163
Xã Xuân Trúc,12166
Xã Hoàng Hoa Thám,12169
Xã Quảng Lãng,12172
Xã Văn Nhuệ,12175
Xã Đặng Lễ,12178
Xã Cẩm Ninh,12181
Xã Nguyễn Trãi,12184
Xã Đa Lộc,12187
Xã Hồ Tùng Mậu,12190
Xã Tiền Phong,12193
Xã Hồng Vân,12196
Xã Hồng Quang,12199
Xã Hạ Lễ,12202
Thị trấn Khoái Châu,12205
Xã Đông Tảo,12208
Xã Bình Minh,12211
Xã Dạ Trạch,12214
Xã Hàm Tử,12217
Xã Ông Đình,12220
Xã Tân Dân,12223
Xã Tứ Dân,12226
Xã An Vĩ,12229
Xã Đông Kết,12232
Xã Bình Kiều,12235
Xã Dân Tiến,12238
Xã Đồng Tiến,12241
Xã Hồng Tiến,12244
Xã Tân Châu,12247
Xã Liên Khê,12250
Xã Phùng Hưng,12253
Xã Việt Hòa,12256
Xã Đông Ninh,12259
Xã Đại Tập,12262
Xã Chí Tân,12265
Xã Đại Hưng,12268
Xã Thuần Hưng,12271
Xã Thành Công,12274
Xã Nhuế Dương,12277
Thị trấn Lương Bằng,12280
Xã Nghĩa Dân,12283
Xã Toàn Thắng,12286
Xã Vĩnh Xá,12289
Xã Phạm Ngũ Lão,12292
Xã Thọ Vinh,12295
Xã Đồng Thanh,12298
Xã Song Mai,12301
Xã Chính Nghĩa,12304
Xã Nhân La,12307
Xã Phú Thịnh,12310
Xã Mai Động,12313
Xã Đức Hợp,12316
Xã Hùng An,12319
Xã Ngọc Thanh,12322
Xã Vũ Xá,12325
Xã Hiệp Cường,12328
Thị trấn Vương,12337
Xã Hưng Đạo,12340
Xã Ngô Quyền,12343
Xã Nhật Tân,12346
Xã Dị Chế,12349
Xã Lệ Xá,12352
Xã An Viên,12355
Xã Đức Thắng,12358
Xã Trung Dũng,12361
Xã Hải Triều,12364
Xã Thủ Sỹ,12367
Xã Thiện Phiến,12370
Xã Thụy Lôi,12373
Xã Cương Chính,12376
Xã Minh Phượng,12379
Thị trấn Trần Cao,12391
Xã Minh Tân,12394
Xã Phan Sào Nam,12397
Xã Quang Hưng,12400
Xã Minh Hoàng,12403
Xã Đoàn Đào,12406
Xã Tống Phan,12409
Xã Đình Cao,12412
Xã Nhật Quang,12415
Xã Tiền Tiến,12418
Xã Tam Đa,12421
Xã Minh Tiến,12424
Xã Nguyên Hòa,12427
Xã Tống Trân,12430
Phường Lê Hồng Phong,12433
Phường Bồ Xuyên,12436
Phường Đề Thám,12439
Phường Kỳ Bá,12442
Phường Quang Trung,12445
Phường Phú Khánh,12448
Phường Tiền Phong,12451
Phường Trần Hưng Đạo,12452
Phường Trần Lãm,12454
Xã Đông Hòa,12457
Phường Hoàng Diệu,12460
Xã Phú Xuân,12463
Xã Vũ Phúc,12466
Xã Vũ Chính,12469
Xã Đông Mỹ,12817
Xã Đông Thọ,12820
Xã Vũ Đông,13084
Xã Vũ Lạc,13108
Xã Tân Bình,13225
Thị trấn Quỳnh Côi,12472
Xã An Khê,12475
Xã An Đồng,12478
Xã Quỳnh Hoa,12481
Xã Quỳnh Lâm,12484
Xã Quỳnh Thọ,12487
Xã An Hiệp,12490
Xã Quỳnh Hoàng,12493
Xã Quỳnh Giao,12496
Xã An Thái,12499
Xã An Cầu,12502
Xã Quỳnh Hồng,12505
Xã Quỳnh Khê,12508
Xã Quỳnh Minh,12511
Xã An Ninh,12514
Xã Quỳnh Ngọc,12517
Xã Quỳnh Hải,12520
Thị trấn An Bài,12523
Xã An Ấp,12526
Xã Quỳnh Hội,12529
Xã Quỳnh Sơn,12532
Xã Quỳnh Mỹ,12535
Xã An Quí,12538
Xã An Thanh,12541
Xã Quỳnh Châu,12544
Xã An Vũ,12547
Xã An Lễ,12550
Xã Quỳnh Hưng,12553
Xã Quỳnh Bảo,12556
Xã An Mỹ,12559
Xã Quỳnh Nguyên,12562
Xã An Vinh,12565
Xã Quỳnh Xá,12568
Xã An Dục,12571
Xã Đông Hải,12574
Xã Quỳnh Trang,12577
Xã An Tràng,12580
Xã Đồng Tiến,12583
Thị trấn Hưng Hà,12586
Xã Điệp Nông,12589
Xã Tân Lễ,12592
Xã Cộng Hòa,12595
Xã Dân Chủ,12598
Xã Canh Tân,12601
Xã Hòa Tiến,12604
Xã Hùng Dũng,12607
Xã Tân Tiến,12610
Thị trấn Hưng Nhân,12613
Xã Đoan Hùng,12616
Xã Duyên Hải,12619
Xã Tân Hòa,12622
Xã Văn Cẩm,12625
Xã Bắc Sơn,12628
Xã Đông Đô,12631
Xã Phúc Khánh,12634
Xã Liên Hiệp,12637
Xã Tây Đô,12640
Xã Thống Nhất,12643
Xã Tiến Đức,12646
Xã Thái Hưng,12649
Xã Thái Phương,12652
Xã Hòa Bình,12655
Xã Chi Lăng,12656
Xã Minh Khai,12658
Xã Hồng An,12661
Xã Kim Chung,12664
Xã Hồng Lĩnh,12667
Xã Minh Tân,12670
Xã Văn Lang,12673
Xã Độc Lập,12676
Xã Chí Hòa,12679
Xã Minh Hòa,12682
Xã Hồng Minh,12685
Thị trấn Đông Hưng,12688
Xã Đô Lương,12691
Xã Đông Phương,12694
Xã Liên Giang,12697
Xã An Châu,12700
Xã Đông Sơn,12703
Xã Đông Cường,12706
Xã Phú Lương,12709
Xã Mê Linh,12712
Xã Lô Giang,12715
Xã Đông La,12718
Xã Minh Tân,12721
Xã Đông Xá,12724
Xã Chương Dương,12727
Xã Nguyên Xá,12730
Xã Phong Châu,12733
Xã Hợp Tiến,12736
Xã Hồng Việt,12739
Xã Đông Hà,12742
Xã Đông Giang,12745
Xã Đông Kinh,12748
Xã Đông Hợp,12751
Xã Thăng Long,12754
Xã Đông Các,12757
Xã Phú Châu,12760
Xã Hoa Lư,12763
Xã Minh Châu,12766
Xã Đông Tân,12769
Xã Đông Vinh,12772
Xã Đông Động,12775
Xã Hồng Châu,12778
Xã Bạch Đằng,12781
Xã Trọng Quan,12784
Xã Hoa Nam,12787
Xã Hồng Giang,12790
Xã Đông Phong,12793
Xã Đông Quang,12796
Xã Đông Xuân,12799
Xã Đông Á,12802
Xã Đông Lĩnh,12805
Xã Đông Hoàng,12808
Xã Đông Dương,12811
Xã Đông Huy,12814
Xã Đồng Phú,12823
Thị trấn Diêm Điền,12826
Xã Thụy Tân,12829
Xã Thụy Trường,12832
Xã Hồng Quỳnh,12835
Xã Thụy Dũng,12838
Xã Thụy Hồng,12841
Xã Thụy Quỳnh,12844
Xã Thụy An,12847
Xã Thụy Ninh,12850
Xã Thụy Hưng,12853
Xã Thụy Việt,12856
Xã Thụy Văn,12859
Xã Thụy Xuân,12862
Xã Thụy Dương,12865
Xã Thụy Trình,12868
Xã Thụy Bình,12871
Xã Thụy Chính,12874
Xã Thụy Dân,12877
Xã Thụy Hải,12880
Xã Thụy Phúc,12883
Xã Thụy Lương,12886
Xã Thụy Liên,12889
Xã Thụy Duyên,12892
Xã Thụy Hà,12895
Xã Thụy Thanh,12898
Xã Thụy Sơn,12901
Xã Thụy Phong,12904
Xã Thái Thượng,12907
Xã Thái Nguyên,12910
Xã Thái Thủy,12913
Xã Thái Dương,12916
Xã Thái Giang,12919
Xã Thái Hòa,12922
Xã Thái Sơn,12925
Xã Thái Hồng,12928
Xã Thái An,12931
Xã Thái Phúc,12934
Xã Thái Hưng,12937
Xã Thái Đô,12940
Xã Thái Xuyên,12943
Xã Thái Hà,12946
Xã  Mỹ Lộc,12949
Xã Thái Tân,12952
Xã Thái Thuần,12955
Xã Thái Học,12958
Xã Thái Thịnh,12961
Xã Thái Thành,12964
Xã Thái Thọ,12967
Thị trấn Tiền Hải,12970
Xã Đông Hải,12973
